team_pts_per_game,team_trb_per_game,team_ast_per_game,team_stl_per_game,team_blk_per_game,team_tov_per_game,team_fg_pct,team_three_p_pct,team_ft_pct,team_efg_pct,team_ts_pct,team_per,team_bpm,team_obpm,team_dbpm,team_usg_pct,team_three_par,team_ftr,team_total_ws,team_n_players,team_starter_avg_bpm,team_bench_avg_bpm,team_depth,team_top_scorer_ppg,team_scoring_balance,team_max_bpm,team_max_dbpm,team_impact_score_avg,team_has_exceptional,tournament_seed,games_won,tournament_result,team_srs,season_year,team
8.245217391304347,3.4882608695652175,1.718840579710145,0.7727536231884058,0.3685990338164251,1.345072463768116,0.4358154589371981,0.26777391304347825,0.7263700483091787,0.5040275362318841,0.5334294685990338,15.517294685990338,0.9553140096618358,-0.04922705314009664,0.984927536231884,0.20144782608695652,0.3778275362318841,0.3260893719806763,22.299999999999997,10,1.6,-1.48,-3.08,11.7,3.5189013436961636,3.6,3.2,-0.35025782499972735,0,15,0,R64,2.15,2011,Akron
8.86807440925088,3.580744092508799,1.5262946204122676,0.5832076420311715,0.2822021116138764,1.4398190045248873,0.4682347913524384,0.40373856209150333,0.7461005530417296,0.5398069381598793,0.5775057817998995,17.636048265460033,5.512418300653596,3.5316239316239315,1.9807943690296634,0.2011719457013575,0.36011865258924086,0.4161623931623932,28.2,10,6.340000000000001,3.8,-2.540000000000001,19.5,4.777958652907001,12.1,3.1,0.28478269334034956,1,5,3,E8,16.54,2011,Arizona
7.696372795969772,3.0325440806045334,1.6264987405541556,0.9277581863979846,0.2946599496221662,1.2540554156171282,0.45707254408060444,0.3806705289672544,0.73248161209068,0.5393793450881611,0.5750413098236774,18.778387909319893,4.124685138539043,2.1345088161209063,1.9901763224181352,0.20015214105793447,0.4367969773299747,0.39595415617128454,33.900000000000006,11,5.540000000000001,1.9666666666666668,-3.573333333333334,12.2,2.9195267362427706,11.4,5.3,0.2401609404863212,0,13,0,R64,13.07,2011,Belmont
9.252540874944764,4.061378700839593,1.2747238179407867,0.7199734865223154,0.46791869200176756,1.6112682280159076,0.4078373840035351,0.34300486080424214,0.6928113124171454,0.4726513477684489,0.5082218294299602,14.984710561201943,-0.41343349536014135,-0.41361025187803785,0.00017675651789656618,0.1997176314626601,0.3624701723376049,0.400558992487848,18.400000000000002,10,0.5399999999999999,-3.06,-3.6,19.2,5.9736086246087465,4.8,2.0,-0.6860282401916498,0,16,0,R64,-2.48,2011,Boston University
11.110748299319729,4.323628117913834,1.9424489795918372,1.0409523809523813,0.4518820861678007,1.412199546485261,0.4489024943310658,0.3326344671201814,0.7379297052154198,0.5071092970521542,0.5485827664399094,19.097551020408172,5.540090702947848,2.9674376417233566,2.5746031746031757,0.20056689342403627,0.3389664399092971,0.412667120181406,31.8,11,7.0200000000000005,1.4000000000000001,-5.62,28.9,7.880147668205671,10.8,5.5,0.20310181484096138,1,3,2,S16,18.65,2011,Brigham Young
8.956908063687726,3.6976373908577305,1.980225988700565,0.6210066769388802,0.4083204930662558,1.3523882896764254,0.4338217770929636,0.3855588084232152,0.7846990241397022,0.5015146379044684,0.5483240883410375,15.895737031330253,1.1907550077041604,0.1871597329224447,0.9963020030816641,0.20007960965588087,0.3345084745762712,0.35758397534668723,21.7,9,2.32,-3.575,-5.895,14.9,4.359599879703539,5.4,2.3,-0.39830126472851385,0,14,0,R64,2.39,2011,Bucknell
9.057423795476893,4.0071779744346125,1.546509341199607,0.7460668633235006,0.19119960668633237,1.34346116027532,0.4355973451327434,0.28834119960668636,0.7133151425762044,0.49972763028515244,0.5355304818092429,16.586086529006884,3.892576204523108,2.1083579154375616,1.7814650934119964,0.1999321533923304,0.3618244837758113,0.3841489675516225,26.4,10,5.0,0.3,-4.7,16.4,5.297001248085771,10.4,2.9,-0.05048796739740004,1,8,5,Runner-Up,11.53,2011,Butler
7.717431640625,3.4172363281250004,1.5541503906249998,0.7930664062499999,0.40659179687499997,1.1669433593749998,0.4367958984374999,0.31201708984375,0.6696875,0.49030810546875003,0.5212622070312499,17.234521484374998,4.941210937499999,2.04599609375,2.907666015625,0.19886474609374996,0.32500195312499996,0.3995126953125,26.900000000000002,11,6.9,1.4166666666666667,-5.483333333333333,11.9,3.9064980830313063,7.9,5.6,0.1494654427946928,0,6,1,R32,15.41,2011,Cincinnati
8.878772258669166,3.811293345829429,1.7400656044985943,0.976194939081537,0.544236176194939,1.5164948453608247,0.43419587628865974,0.3491879100281161,0.692601686972821,0.4958149015932521,0.5300538894095597,16.068275538894095,4.285473289597001,1.375773195876289,2.9097000937207125,0.19836035613870664,0.3647600749765698,0.3900421743205249,24.1,10,5.9,0.27999999999999997,-5.62,14.5,4.627706415349473,9.3,5.4,0.08521592790816042,0,12,0,R64,13.76,2011,Clemson
9.845115365733921,4.413254786450662,1.6859106529209622,0.8459008345606285,0.6341678939617084,1.3030927835051545,0.43051251840942556,0.31935591556210113,0.74506823760432,0.47610702012763867,0.5175959744722631,18.119685812469317,5.867059401080018,2.885370643102601,2.9865979381443295,0.19945999018163962,0.27808934707903776,0.3281575846833579,29.9,10,7.359999999999999,0.9600000000000002,-6.3999999999999995,23.5,6.638406770034845,13.1,4.7,0.22675286701907038,1,3,6,Champion,17.95,2011,Connecticut
